Milcil,Patrimonio Bruto,Deudas,Total Patrimonio líquido,Ingresos brutos por rentas de trabajo,Ingresos no constitutivos de renta por renta de trabajo,Costos y deducciones procedentes - rentas de trabajo,Renta líquida,Rentas exentas de trabajo y deducciones imputables,Rentas exentas de trabajo y deducciones imputables (limitadas),Renta líquida cedular de trabajo,Ingresos brutos rentas de capital,Ingresos no constitutivos de renta,Costos y gastos procedentes,Renta líquida.1,Rentas líquidas pasivas de capital,Rentas exentas y deducciones imputables a las rentas de capital,Rentas exentas de capital y deducciones imputables (limitadas) ,Renta líquida ordinaria del ejercicio,Pérdida liquida del ejercicio ,Compensación por pérdidas,Renta líquida de capital,Ingresos brutos rentas no laborales,"Devoluciones, rebajas y descuentos",Ingresos no constitutivos de renta.1,Costos y gastos procedentes.1,Renta líquida.2,Rentas líquidas pasivas no laborales,Rentas exentas y deducciones imputables a las rentas no laborales,Rentas exentas no laborales y deducciones imputables (limitadas) ,Renta líquida ordinaria del ejercicio.1,Pérdida liquida del ejercicio .1,Compensaciones por pérdidas rentas no laborales,Renta líquida cedular no laboral,Renta líquida cédula general,Rentas exentas y deducciones imputables limitadas,Renta líquida ordinaria cédula general,Compensaciones por pérdiadas año gravable 2016 y anteriores,Compensaciones por exceso de renta presuntiva,Rentas gravables,Renta líquida gravable cédula general,Renta presuntiva,Ingresos brutos por rentas de pensiones del país y del exterior,Ingresos no constitutivos de renta.2,Renta líquida.3,Rentas exentas de pensiones,Renta líquida gravable cedula de pensiones,"Dividendos y participaciones 2016 y anteriores, y otros",Ingresos no constitutivos de renta.3,Renta líquida ordinaria 2016 y anteriores,1a. Subcédula año 2017 y siguientes numeral 3 art. 49 del E.T.,2a. Subcédula año 2017 y siguientes parágrafo 2 art. 49 del E.T.,Renta líquida pasiva dividendos - ECE y/o recibidos del exterior,Rentas exentas de la casilla 79,Ingresos por ganancias ocasionales del país y del exterior,Costos por ganancias ocasionales,Ganancias ocasionales no gravadas y exentas,Ganancias ocasionales gravables,General y de pensiones,o Renta presuntiva y de pensiones,Por dividendos y participaciones año 2016 (base casilla 76),"Por dividendos y participaciones año 2017 y siguientes, 1a Subcédula","Por dividendos y participaciones año 2017 y siguientes, 2a. Subcédula, y otros",Total impuesto sobre rentas líquidas gravables,Impuestos pagados en el exterior,Donaciones,Otros,Total descuentos tributarios,Impuesto neto de renta ,Impuesto de ganancias ocasionales,Descuento por impuestos pagados en el exterior por ganancias ocasionales,Total impuesto a cargo,Anticipo de renta liquidado año gravable anterior,Saldo a favor año gravable anterior sin solicitud de devolución y/o compensación ,Total retenciones año gravable a declarar,Anticipo renta por el año gravable siguiente,Saldo a pagar por impuesto ,Sanciones,Total saldo a pagar,Total saldo a favor ,Número de casos
665,269332744.604317,61374185.3901494,207958559.214167,34441539.5683453,2632827.61483121,1045056.17044826,30767364.9695628,12103258.4394023,11623473.4366353,19143891.5329275,5222248.20143885,77543.718871057,1500185.39014942,3738718.871057,641.394576646375,42959.8782512452,39347.5373547316,3700012.72827892,94199.7786386276,0.0,3700012.72827892,43132418.3729939,71460.4316546763,408520.475926951,32873947.9800775,9897612.89429995,6225.78859988932,156288.876591035,145983.397897067,9757855.28500277,118659.656889873,332.042058660764,9757523.24294411,44327877.42114,11808804.3718871,32519073.0492529,0.0,32095.462091865,12034.5877144438,32499012.1748755,1985118.70503597,9824982.29109021,911204.205866076,8913778.08522413,8476411.17874931,467250.415052573,114899.003873824,94620.3652462645,22492.2523519646,34566.6851134477,266.463752075263,0.0,0.0,7262212.50691754,6089852.2412839,718114.831211954,702250.691754289,1982478.6939679,21.0293303818484,0.0,1567.51521859436,87.9911455451024,1984155.22966242,16047.0392916436,13722.1914775872,13216.6574432761,42985.8882125069,1942920.03320421,55590.2047592695,249.031543995573,1998261.20641948,228969.009407858,610589.097952407,1837926.39734366,175091.864969563,291531.267293857,11627.0060874377,297633.09352518,790137.520752629,3614
666,263077999.44858,54462443.6173146,208615555.831265,34352936.3110008,2558153.29473394,1166901.29583678,30633751.0339123,11933952.853598,11570056.2448304,19063694.7890819,5810211.745244,122622.277364213,1672244.00330852,4035736.42128481,0.0,65677.4193548387,60964.4334160463,3974771.98786876,20390.9567135374,4750.75820237111,3970021.22966639,48156862.9721533,82079.4044665013,546637.992831541,37386552.798456,10241940.4466501,9870.96774193548,128731.734215605,122653.432588916,10129157.9818031,100347.670250896,8985.66308243728,10120172.3187207,44783884.5326716,11753674.1108354,33040347.3945409,0.0,3458.50565205404,3107.80259167356,33039996.6914806,1999603.5290874,9652792.11469534,902177.281499862,8750614.83319548,8425303.28094844,388060.380479735,233164.874551971,223836.779707747,30860.4907637166,93288.3926109733,3707.4717397298,0.0,0.0,8026657.56823821,6826796.80176454,717543.700027571,761067.82464847,1884305.76233802,118.830989798732,0.0,8036.39371381307,1223.32506203474,1893684.31210367,11577.0609318996,6259.99448580094,8015.43975737524,25852.4951750758,1872120.20953956,77240.970499035,0.0,1949361.1800386,166063.688999173,586835.952577888,1885817.20430108,177671.629445823,247473.11827957,14272.1257237386,253648.46980976,751060.380479735,3627
667,265239509.241379,55965985.1034483,209273524.137931,34549922.4827586,2524053.24137931,992022.068965517,31035868.4137931,11932704.5517241,11464496.0,19571372.4137931,4957440.27586207,68251.0344827586,1219585.65517241,3688620.96551724,17.6551724137931,42494.8965517241,40145.6551724138,3648492.96551724,19017.3793103448,0.0,3648492.96551724,45602171.5862069,127210.206896552,542589.24137931,35539952.8275862,9498459.31034483,0.0,145416.551724138,144848.827586207,9353610.48275862,97764.1379310345,0.0,9353610.48275862,44136421.7931034,11649490.4827586,32486931.3103448,1655.1724137931,2782.89655172414,333.51724137931,32484481.9310345,1932284.68965517,10442496.0,920397.793103448,9522249.37931035,9031217.65517241,497484.965517241,40498.7586206897,36526.0689655172,8297.65517241379,30628.1379310345,3089.65517241379,0.0,0.0,8167081.37931034,6593016.27586207,964304.551724138,946249.379310345,2011491.03448276,926.344827586207,0.0,826.206896551724,1019.86206896552,2014263.44827586,13359.724137931,10449.1034482759,16515.3103448276,40324.1379310345,1980725.24137931,70047.4482758621,0.0,2050772.68965517,202528.827586207,639564.689655172,1932746.48275862,210276.965517241,297606.344827586,11848.5517241379,303174.620689655,805116.413793103,3625
668,263405007.184305,53503988.3945841,209901018.789721,31998446.5321912,2384224.64769273,984749.930920144,28640521.138436,10810731.4175187,10427106.1066593,18213415.0317767,5570445.15059409,78845.8137607074,1434511.19093672,4124058.57971815,54.4349267753523,72181.8181818182,64647.1400939486,4059465.87455098,75260.0165791655,621.71870682509,4058844.15584416,43870160.2652667,214800.22105554,712291.516993645,33078445.5098093,9947440.72948328,0.0,114729.483282675,114655.429676706,9832785.29980658,82817.7120751589,0.0,9832785.29980658,42605019.3423598,10606408.67643,31999505.9408676,0.0,5100.02763194253,1696.60127106936,31996102.5145068,2114037.02680298,10339001.6579166,950720.364741641,9390526.94114396,8978661.78502349,466568.941696601,89113.56728378,110681.40370268,7730.03592152528,32103.0671456203,2931.19646311136,30.3951367781155,2763.19425255595,8301664.27189831,6673720.64106107,1084009.11854103,753884.222160818,1903631.38988671,263.056092843327,0.0,1085.65902182923,65.4877037855761,1905045.59270517,5067.97457861288,6622.82398452611,7993.64465321912,19684.4432163581,1888058.30339873,69754.628350373,250.898038132081,1957955.51257253,169623.100303951,551479.137883393,1891584.96822327,155810.444874275,238939.486045869,11895.8275766786,244462.835037303,731488.256424427,3619
669,266321133.351739,55845372.9983435,210475760.353396,36099403.3683048,2686012.4240751,1009550.52457206,32405235.5052457,12738450.3036996,12243918.5532855,20161316.9519602,5133491.16510215,157438.70789619,1238657.37161789,3780303.42352292,0.0,27861.1264494754,21830.2043070127,3758473.2192159,42908.3379348426,1899.50303699613,3756573.71617891,43010854.7763667,259937.879624517,878704.583103258,32586193.2633904,9330192.15902816,20821.0933186085,93726.9464384318,93082.5510767532,9237109.60795141,23352.0154610712,0.0,9237109.60795141,45419039.2048592,12358831.3086692,33060207.89619,394.533406957482,696.300386526781,10141.0822749862,33069258.1446714,1991128.10601877,10283758.420762,958073.716178907,9325684.7045831,8873238.54224185,477780.784097184,107863.887355052,103992.269464384,3871.61789066814,43191.8829376035,517.669795692987,0.0,0.0,7314083.37934843,5620500.0,1037135.83655439,976058.255107675,2092099.66869133,28.1612368856985,0.0,3854.77636664826,170.900055218112,2096153.50635008,51331.5847598012,18207.8961899503,20842.6283821093,90382.1093318608,2017292.37990061,91939.8122584208,0.0,2109232.19215903,211319.436775262,602909.994478189,1939994.47818885,188411.651021535,340534.787410271,10622.5842076201,345191.882937603,791149.364991717,3622
670,267462034.80663,56334826.2430939,211127208.563536,34268087.0165746,2511005.52486188,1325549.72375691,30432503.3149171,11910482.5966851,11442164.0883978,18990339.2265193,5395603.59116022,84487.5690607735,1471433.14917127,3870463.8121547,11.3259668508287,64046.6850828729,52083.9779005525,3818391.16022099,30780.9392265193,461.602209944751,3817929.55801105,42925925.9668508,23154.1436464088,630656.077348066,33094042.2651934,9343833.42541437,23126.7955801105,114720.994475138,102674.861878453,9264285.35911602,165759.944751381,0.0,9264285.35911602,43620913.8121547,11596922.9281768,32023990.8839779,0.0,1727.90055248619,5359.94475138122,32027627.6243094,1920895.85635359,10491818.7845304,919678.17679558,9573040.33149171,9082356.07734807,527609.668508287,104379.005524862,88755.5248618784,15970.4419889503,65351.9337016575,210922.099447514,0.0,209865.193370166,7247733.97790055,5869748.34254144,766756.077348066,761795.580110497,1865835.91160221,350.828729281768,419.889502762431,4659.94475138122,348.618784530387,1871615.19337017,21304.9723756906,12110.2209944751,29991.1602209945,63406.3535911602,1814703.31491713,63436.7403314917,346.685082872928,1877803.31491713,195412.983425414,563494.475138122,1772696.96132597,191527.071823204,277734.806629834,11152.2099447514,282932.044198895,734063.812154696,3620
671,265931999.723451,54124334.9004425,211807664.823009,34789140.7632743,2571348.17477876,1164808.62831858,31068658.4623894,12235475.6637168,11774659.0154867,19293999.4469027,5203658.18584071,57340.1548672566,1339399.88938053,3837669.24778761,0.0,39877.2123893805,35129.9778761062,3802539.2699115,30751.1061946903,0.0,3802539.2699115,49342183.9048673,236305.033185841,884079.092920354,38364443.0309734,9907060.84070797,10268.2522123894,106990.597345133,106549.502212389,9810779.59070796,49704.092920354,0.0,9810779.59070796,44723693.9159292,11916338.4955752,32821366.1504425,0.0,2783.7389380531,2573.00884955752,32821155.420354,1982090.98451327,9958301.4380531,956165.652654867,9016161.78097345,8566146.84734513,480422.842920354,63835.7300884956,49009.9557522124,18871.1283185841,132834.623893805,3048.39601769911,0.0,0.0,6093884.67920354,4906241.70353982,886519.634955752,527476.769911505,1994273.78318584,1368.63938053097,0.0,14401.8252212389,1006.08407079646,2011050.33185841,8457.41150442478,8714.32522123894,13555.5862831858,30727.3230088496,1986263.82743363,52178.3738938053,0.0,2038442.20132743,216904.314159292,609187.776548673,1974557.24557522,227731.194690265,237471.792035398,10823.8384955752,242037.057522124,765689.159292035,3616
672,268377025.669335,55902998.3439139,212474027.325421,37424586.5304996,2927298.64752967,870638.697212255,33648275.462324,13271388.07618,12741046.0943969,20907229.3679271,5085769.80402981,153166.436654706,1036915.53960806,3914940.93292851,0.0,47261.3855920508,45606.6795473365,3869334.25338118,19253.1065415402,0.0,3869334.25338118,41164008.2804306,327704.940656914,450587.91057135,31266317.9685344,9205317.96853436,0.0,92616.0640353298,91391.3883521943,9113926.58018217,84885.730057963,0.0,9113926.58018217,46693389.4562517,12878044.1622964,33815345.2939553,0.0,2088.32459287883,0.0,33813256.9693624,1979217.00248413,10250871.653326,948170.85288435,9302921.61192382,8867482.4730886,440781.672646978,68698.592326801,59231.5760419542,9510.35053822799,88431.6864476953,781.672646977643,179.409329285123,375.931548440519,8343785.53684792,6884257.24537676,989630.692796025,767818.934584598,2196098.81313828,4784.9848192106,0.0,7837.15153187966,192.934032569694,2208913.88352194,45456.2517250897,14244.824730886,17594.2589014629,77295.3353574386,2133055.20287055,65144.6315208391,0.0,2198199.83439139,161534.915815622,591587.91057135,2059304.99585978,172078.112061827,279547.060447143,12008.5564449351,285871.37731162,716012.696660226,3623
673,265160081.125828,51993135.209713,213166945.916115,33550652.0419426,2718252.20750552,810727.649006622,30028900.6622517,11539723.5099338,11193818.1567329,18835082.5055188,5230386.58940397,69834.1611479029,1373480.40838852,3844756.89845475,2628.86313465784,64849.0618101545,61817.0529801325,3785568.70860927,57684.8785871965,125.827814569536,3785442.8807947,42143671.9094923,72907.8366445916,573968.818984548,31875535.8719647,9643721.57836645,0.0,118394.315673289,118113.410596027,9525608.16777042,22462.1964679912,0.0,9525608.16777042,43352458.8852097,11373748.6203091,32005570.0883002,20334.1611479029,1202.53863134658,17235.9271523179,32028507.7262693,1939105.68432671,9334982.33995585,870160.3200883,8464822.01986755,8026325.60706402,448631.070640177,29490.6181015453,45939.5695364238,1666.11479028698,40157.2847682119,52.1523178807947,334.713024282561,0.0,7990681.56732892,6353296.63355408,1097890.72847682,787934.326710817,1853358.16777042,1676.87637969095,0.0,1548.5651214128,127.483443708609,1856747.79249448,3224.06181015453,7580.02207505519,9048.28918322296,19852.3730684327,1839121.41280353,72217.9911699779,159.216335540839,1911180.18763797,175124.44812362,579885.485651214,1853633.00220751,167548.565121413,273918.046357616,13443.7086092715,280716.059602649,797186.534216336,3624
674,273559954.242928,59696207.9866889,213864855.51858,36429401.2756517,2678231.281198,1220212.42373821,32532682.1963394,12621401.2756517,12226582.91736,20306099.2789795,5361239.32334997,107911.813643927,1168770.66001109,4099804.21519689,1169.43982251803,92575.1525235718,68401.8302828619,4032571.82473655,15247.3655019412,0.0,4032571.82473655,45300118.1364393,236044.370493622,527298.946200777,35067396.0066556,9504193.01164725,247.920133111481,189708.541320022,182571.82473655,9321869.10704382,34814.198557959,0.0,9321869.10704382,46076557.4043261,12477556.5723794,33599000.8319468,0.0,4556.57237936772,31282.5845812535,33625726.8441486,1985558.51358846,9580554.35385469,836138.935108153,8744415.41874653,8357050.19412091,406511.924570161,101155.851358846,75801.996672213,25353.8546866334,68089.5729339989,319.190238491403,0.0,174.154187465336,7927050.74875208,6362720.74320577,710476.705490849,995639.212423738,2211865.22462562,712.146422628952,2297.83693843594,4029.11813643927,47.6982806433722,2218952.02440377,115402.662229617,7818.63560732113,18249.5840266223,141470.881863561,2079339.43427621,114912.090959512,38.8241819190238,2194212.7010538,222185.524126456,594869.938990571,2037745.97892402,186708.264004437,318415.141430948,13044.3704936217,324782.029950083,785618.136439268,3606
675,271903990.093561,57354217.1161255,214549772.977435,35272616.1254816,2633008.80572372,1133590.533847,31583895.4320308,12530268.8497523,12091984.0396258,19491911.3924051,5842733.35167859,211979.086406164,1735574.84865162,3947864.06164007,0.0,56826.0869565217,48720.4182718767,3899143.64336819,52684.6450192625,48.4314804623005,3899095.21188773,45505738.3048982,162022.289488167,734039.900935608,34809579.8018712,9885614.74958723,0.0,169747.110621904,169675.564116676,9715939.18547056,85518.4369840396,0.0,9715939.18547056,45379880.0220143,12310380.0220143,33069500.0,0.0,2082.27848101266,16115.5751238305,33083533.2966428,2022107.04457898,10170292.239956,1102185.74573473,9068737.75454045,8838323.05998899,388496.973032471,51830.2146395157,67313.1535498074,2634.56246560264,46385.5255916346,123.280132085856,0.0,0.0,6552496.69785361,5531544.57897633,478760.044028619,762512.658227848,1994085.58062741,422.124380847551,0.0,4437.25921849202,40.7264722069345,1998985.69069895,7074.29829389103,10453.2195927353,13589.983489268,31117.5013758943,1973472.20693451,62505.5035773253,0.0,2035977.71051183,182824.435883324,573784.534947716,1887982.66373143,175363.236103467,282813.153549807,11277.6554760594,288102.091359384,710075.12383049,3634
676,266715911.651022,51514417.7250138,215201493.926008,33664506.0739923,2725677.5262286,758931.805632247,30181591.3859746,11721290.4472667,11302430.9773606,18879160.408614,5478426.28382109,75502.760905577,1414916.06847046,4003207.89618995,0.276090557702927,66548.5919381557,64903.9204859194,3938303.97570403,15200.1656543346,0.0,3938303.97570403,46450881.0049696,247462.72777471,710667.863059083,35327697.4047488,10255106.5709553,0.0,131982.882385422,127833.793484263,10127272.777471,90053.5615681944,13489.2324682496,10123290.1711761,44329476.256212,11495168.6913308,32834307.5648813,0.0,2202.09828823854,8300.93870789619,32840519.6024296,2051204.03092214,10290400.3313087,940240.750966317,9357241.85532855,9332992.54555494,317306.736609608,6292.93208172281,4588.62506902264,3242.68360022087,27371.6178906681,260.077305356157,6977.91275538377,6977.91275538377,7258557.15074545,5746987.02374379,843283.545002761,825425.731639978,1974604.36223081,6154.61071231364,0.0,290.723357261182,85.8641634456102,1981135.56046383,26922.4185532855,9294.03644395362,24427.3881833241,60643.8431805632,1933208.44837107,72203.4787410271,0.0,2005411.92711209,136079.237990061,638325.234676974,1905888.18332413,148418.829376035,277697.404748758,12300.6626173385,285183.324130315,799997.791275538,3622
677,269797795.416897,53929463.5560464,215868331.86085,34282248.7575925,2563252.34676974,938641.910546659,30791258.6968526,11813186.637217,11349842.3522916,19441416.344561,5903956.10160132,122384.870237438,1878210.38100497,3932533.68304804,299.282164549972,63530.3699613473,59716.7310877968,3873116.23412479,29172.832689122,0.0,3873116.23412479,46209541.6896742,307680.011043622,540110.988404197,35697098.2882385,9721324.95858642,0.0,125592.49033683,124269.18829376,9597055.77029266,56672.5565985643,0.0,9597055.77029266,44352856.9850911,11533828.2716731,32827246.2727775,0.0,1392.60077305356,0.0,32825853.6720044,2020373.55052457,10440009.6631695,982523.191606847,9459143.01490889,8985104.08614025,493876.587520707,77987.2998343457,75000.5521811154,2986.74765323026,58467.9734953065,507.178354500276,15182.7719491993,0.0,8369945.05797902,6748940.36443954,1187150.46935395,645585.588072888,2037521.81115406,8.00662617338487,0.0,4896.74213141911,6220.87244616234,2048647.43235781,14999.4478188846,9536.72004417449,39913.583655439,64449.7515184981,1985834.89784649,60056.5985643291,0.0,2045891.49641082,170340.971838763,603694.091662065,1911838.21093319,162143.290999448,285654.058531198,13534.7874102706,292840.695748205,757144.395361679,3622
678,270904448.742747,54338219.3976237,216566229.345123,35441364.1890025,2649435.20309478,1013696.04863222,31841989.4998618,12225630.8372479,11809810.4448743,20032179.0549876,5279926.77535231,65109.9751312517,1354261.39817629,3895658.74550981,0.0,45355.0704614534,39542.9676706272,3856115.77783918,35103.3434650456,490.466979828682,3855625.31085935,44813883.9458414,172945.288753799,446277.424702957,35040986.4603482,9185287.92484112,284.885327438519,133062.171870683,131066.040342636,9054506.76982592,37009.6711798839,0.0,9054506.76982592,44849969.6048632,11980419.4528875,32869550.1519757,0.0,0.0,29810.1685548494,32899360.3205305,1948576.95495993,10520523.3489914,966983.69715391,9553539.65183752,9126377.17601547,438444.045316386,182498.480243161,184930.920143686,26087.593257806,42261.3981762918,8104.72506217187,15463.9403150041,15463.9403150041,7229875.37993921,5948175.46283504,763079.027355623,732956.34153081,2083607.35009671,32.8820116054159,0.0,2097.81707654048,2677.81155015198,2088415.86073501,27632.4951644101,3630.00828958276,768.996960486322,32031.5004144791,2056780.87869577,69781.1550151976,417.518651561205,2126161.37054435,173705.719812103,602943.907156673,2011403.42636087,157814.037026803,280232.660956065,10183.752417795,285203.094777563,779109.698811827,3619
679,276526358.62069,59261988.6896552,217264369.931034,34034138.7586207,2769880.82758621,1089950.89655172,30179684.137931,11831012.137931,11328395.5862069,18851288.5517241,5345653.79310345,83890.7586206897,1375406.34482759,3917532.68965517,0.0,49832.5517241379,45672.5517241379,3871860.13793103,31176.0,0.0,3871860.13793103,48179704.0,447891.862068966,510882.75862069,37103214.3448276,10323602.2068966,10455.724137931,214774.620689655,176280.0,10098972.9655172,136626.482758621,0.0,10098972.9655172,44273944.2758621,11550348.137931,32723596.137931,0.0,2087.1724137931,24971.0344827586,32746480.0,2051204.4137931,10456904.8275862,923845.24137931,9533059.5862069,9168866.48275862,378181.517241379,50322.2068965517,35574.3448275862,15007.724137931,53180.6896551724,3859.86206896552,0.0,0.0,7705646.62068966,6454720.27586207,934125.793103448,552540.413793103,1957330.48275862,431.448275862069,0.0,3221.24137931034,1259.31034482759,1962242.48275862,5224.8275862069,5367.44827586207,10557.5172413793,21149.7931034483,1948246.34482759,49643.0344827586,4.96551724137931,1997884.4137931,207434.482758621,646955.586206897,1892811.31034483,183221.24137931,279693.24137931,12042.2068965517,285406.620689655,839460.137931034,3625
680,275373606.965174,57395210.8899945,217978396.07518,33841140.6854616,2553559.42509674,960927.031509121,30343187.3963516,11967685.1851852,11522661.1387507,18820526.2576009,5666626.86567164,69817.8551686014,1405787.45163074,4213845.77114428,1466.55610834715,76254.8369264787,67472.9132117192,4147839.41404091,22824.2122719735,0.0,4147839.41404091,53110129.3532338,47806.7993366501,874119.402985075,42654790.7683803,9644517.96572692,3554.7263681592,119885.572139303,109463.792150359,9538608.89994472,111105.583195135,0.0,9538608.89994472,44124118.0210061,11699597.8441128,32424520.1768933,0.0,1600.88446655611,19854.0630182421,32442773.355445,2026640.96185738,10819494.7484798,1041534.82587065,9784197.62299613,9357972.36042012,443798.507462687,126783.305693753,93509.6738529574,33273.631840796,34267.8275290216,0.0,0.0,0.0,8463142.89662797,6948380.32061913,874326.423438364,857486.180210061,1927553.62078496,166.666666666667,1605.03040353787,1559.70149253731,0.0,1930885.01934771,22912.3825317855,11857.1033720287,14152.0176893311,48921.5035931454,1891662.24433389,65235.7656163626,0.0,1956898.00995025,162529.57435047,609167.772249862,1868441.40409066,149731.066887783,275395.52238806,12303.4825870647,282933.112216694,804139.303482587,3618
681,273637109.698812,54950183.7524178,218686925.946394,34693804.3658469,2527129.04117159,1321205.02901354,30861344.0176844,11802413.6501796,11475807.4053606,19385536.6123238,5506369.43907157,126528.875379939,1235815.1423045,4171017.40812379,0.0,72351.4783089251,71053.8822879249,4099963.52583587,26991.9867366676,31.7767339043935,4099931.74910196,48608938.933407,297575.573362807,555472.229897762,37855372.2022658,9979017.13180437,3039.51367781155,156448.742746615,149026.80298425,9833029.84249793,98573.9154462559,0.0,9833029.84249793,44931365.0179608,11695888.0906328,33236059.4086764,10389.6103896104,6413.09754075712,13637.1925946394,33243283.5037303,2024711.79883946,9870200.05526388,931789.997236806,8938410.05802708,8564397.89997237,382302.29345123,39711.7988394584,27256.1481072119,12455.6507322465,55522.2437137331,8654.32439900525,301.464492953855,8508.98038132081,8589339.04393479,7060325.78060238,984549.046697983,749354.794142028,2161834.20834485,3547.11246200608,0.0,3823.70820668693,109.14617297596,2169314.17518652,62353.1362254766,56293.1749101962,25494.6117712075,144140.92290688,2075715.66731141,67186.5156120475,1113.56728378005,2141788.61563968,217211.108040895,666570.599613153,2028032.88201161,226809.615915999,331730.035921525,13047.526941144,336986.460348162,867155.291516994,3619
682,275306423.013245,55909517.1081678,219396905.905077,34559653.1456954,2680536.42384106,1184649.5584989,30700677.9801325,11938731.5121413,11392572.8476821,19308105.1324503,5274560.15452539,79475.9933774835,1319905.35320088,3897476.54525386,1269.03973509934,70433.4988962472,62834.1611479029,3835911.42384106,22297.7373068433,0.0,3835911.42384106,43793847.9580574,61931.8432671082,561504.690949227,33648578.3664459,9577972.95805739,9829.74613686534,108399.558498896,105222.406181015,9482580.29801325,64823.6754966887,0.0,9482580.29801325,44100628.0353201,11560629.415011,32548682.3951435,0.0,3111.75496688742,64.2935982339956,32546330.8498896,2079461.64459161,9759728.200883,877285.04415011,8882443.15673289,8428333.88520971,465189.293598234,138016.832229581,122713.024282561,16578.9183222958,94323.3995584989,1104.02869757174,0.0,0.0,8020251.37969095,6609553.25607064,898461.920529801,732305.187637969,1851723.78587196,525.938189845475,13.7969094922737,8861.47902869757,364.238410596026,1861489.2384106,17145.6953642384,5847.6821192053,19105.408388521,42098.7858719647,1826352.37306843,50822.5717439294,0.0,1877174.94481236,214150.386313466,653233.995584989,1775422.46136865,206414.459161148,274804.08388521,9984.54746136865,279808.774834437,829041.666666667,3624
683,272350737.976783,52318201.7689331,220032536.20785,32550386.1249309,2438957.98783858,1120792.42675511,28997506.909895,10856399.9447208,10482410.724157,18515096.185738,5632809.83969044,205309.563294638,1475008.56826976,3971221.39303483,0.0,38436.7053620785,38001.3819789939,3933220.01105583,18729.6849087894,844.389165284688,3932375.62189055,42648637.368712,238267.551133223,658753.454947485,32112756.2189055,9701592.86898839,0.0,112856.550580431,110324.765063571,9591268.10392482,62732.725262576,0.0,9591268.10392482,42519517.9657269,10630736.8711996,31888781.0945274,0.0,3695.96462133776,6287.45163073521,31891372.5815368,2203906.57822001,10960392.2056385,967458.817025981,9995919.56882255,9592945.82642344,436726.091763405,243323.659480376,236438.916528469,6884.74295190713,50734.3836373687,215.035931453842,0.0,0.0,8044002.21116639,6611032.89110006,536440.298507463,1072580.70757324,1827859.59093422,4187.11995577667,0.0,2778.88336097291,71.3101160862355,1834896.90436705,3531.50912106136,8514.64897733554,34215.5887230514,46261.7468214483,1799130.73521282,101671.365395246,0.0,1900802.10060807,194935.046987286,646257.877280265,1849528.46876727,175776.119402985,211150.359314538,12551.6860143726,216481.75787728,818073.244886678,3618
684,279200318.62069,58540586.7586207,220659731.862069,33907864.0,2596391.17241379,897664.275862069,30415001.1034483,11899597.7931035,11434435.862069,18980565.2413793,5646931.31034483,97294.0689655172,1472777.37931035,4097635.5862069,0.0,73191.1724137931,59948.6896551724,4039677.51724138,20775.724137931,0.0,4039677.51724138,45941183.7241379,211513.379310345,589753.103448276,35254470.0689655,9967253.79310345,5954.20689655172,112891.862068966,111287.724137931,9861920.27586207,79441.3793103448,413.793103448276,9861506.48275862,44413747.862069,11608751.4482759,32804996.4137931,0.0,683.586206896552,4093.24137931035,32808406.0689655,2114559.17241379,10397189.2413793,1046078.06896552,9351151.17241379,9011870.34482759,398382.620689655,60623.1724137931,32626.2068965517,28021.2413793103,24368.5517241379,20525.5172413793,0.0,0.0,7175983.44827586,5558954.75862069,1186107.5862069,725849.379310345,1961284.68965517,86.6206896551724,2083.03448275862,255.448275862069,8324.96551724138,1972034.75862069,8862.34482758621,13250.7586206897,11024.8275862069,33137.9310344828,1945998.34482759,57010.4827586207,0.0,2003008.82758621,212049.379310345,625787.862068966,1889040.55172414,195852.137931034,300178.206896552,11534.3448275862,305353.103448276,821835.586206897,3625
685,278837079.834254,57472040.3314917,221365039.502762,36305991.7127072,2612432.04419889,868164.08839779,32829455.2486188,12706250.8287293,12198306.6298343,20631148.6187845,5714779.55801105,76279.2817679558,1428525.13812155,4237828.45303867,0.0,57959.6685082873,45338.6740331492,4192489.77900553,27853.3149171271,0.0,4192489.77900553,41784040.0552486,130174.309392265,538069.337016575,31575475.6906077,9613490.60773481,0.0,133806.35359116,130085.635359116,9483404.97237569,73169.8895027624,0.0,9483404.97237569,46575716.0220995,12373730.9392265,34201985.0828729,0.0,1393.37016574586,29163.5359116022,34229755.2486188,2086045.02762431,10151107.4585635,890411.049723757,9260696.40883978,8947654.4198895,321508.011049724,65673.2044198895,43733.4254143646,37471.546961326,67554.6961325967,2028.17679558011,286.740331491713,814.640883977901,7756829.28176796,6387788.95027624,882244.475138122,780808.011049724,2390481.49171271,87.0165745856354,663.812154696133,3935.63535911602,495.303867403315,2395663.25966851,7102.4861878453,4968.78453038674,5832.04419889503,17903.3149171271,2378047.79005525,71426.7955801105,5.52486187845304,2449469.06077348,165217.679558011,727473.204419889,2385696.40883978,155222.099447514,305666.850828729,11265.4696132597,310488.121546961,972918.784530387,3620
